0.95,-0.12,0.2,-9.18,11.52,18.51,0.96,0.33,0.05,-4.3,19.39,-8.6,6
0.94,-0.12,0.21,-7.8,11.83,22.59,0.95,0.33,0.04,-3.63,23.08,-8.35,6
0.94,-0.12,0.21,-5.52,12.04,26.65,0.94,0.32,0.03,-2.29,26.77,-8.11,6
0.92,-0.11,0.21,-3.11,11.74,30.0,0.93,0.32,0.03,1.52,30.09,-8.02,6
0.94,-0.09,0.21,-1.1,10.95,32.44,0.94,0.33,0.03,6.31,31.46,-7.84,6
0.96,-0.09,0.22,0.18,9.54,33.11,0.97,0.36,0.07,10.91,31.4,-6.98,6
0.99,-0.07,0.23,0.43,8.23,31.25,0.99,0.4,0.1,11.43,29.09,-5.82,6
1.0,-0.06,0.23,-0.73,5.76,28.08,1.01,0.42,0.13,7.47,25.58,-3.72,6
0.98,-0.05,0.25,-3.51,2.71,24.05,1.0,0.46,0.13,1.04,21.83,-0.58,6
0.96,-0.07,0.25,-3.41,-1.28,19.27,0.98,0.46,0.13,-3.54,17.35,2.99,6
0.93,-0.08,0.27,0.49,-6.13,13.93,0.94,0.44,0.11,-0.15,13.48,6.89,6
0.91,-0.1,0.26,7.77,-10.55,8.45,0.91,0.44,0.12,6.34,9.3,10.37,6
0.89,-0.08,0.29,15.91,-14.39,2.77,0.89,0.43,0.13,13.6,4.05,13.14,6
0.88,-0.07,0.31,20.27,-16.62,-2.65,0.87,0.43,0.12,19.63,-2.01,13.93,6
0.87,-0.07,0.31,22.04,-17.62,-7.56,0.86,0.45,0.13,20.76,-6.98,14.09,6
0.86,-0.06,0.32,21.89,-17.84,-12.2,0.85,0.45,0.12,19.24,-10.7,14.05,6
0.87,-0.07,0.33,20.95,-17.74,-15.88,0.84,0.44,0.11,17.16,-13.87,14.05,6
0.88,-0.07,0.34,19.66,-16.98,-18.6,0.87,0.44,0.1,15.46,-16.16,13.63,6
0.92,-0.05,0.35,15.55,-15.06,-20.98,0.9,0.45,0.08,13.32,-17.13,12.74,6
0.93,-0.04,0.36,5.49,-12.65,-21.8,0.93,0.46,0.08,7.71,-17.56,10.73,6
0.98,-0.05,0.39,-8.17,-9.09,-19.76,0.96,0.51,0.06,-11.98,-15.34,8.66,6
1.06,-0.13,0.45,-36.46,-2.93,-8.17,1.01,0.56,0.03,-48.29,-10.3,3.2,6
1.17,-0.37,0.52,-77.93,6.49,16.04,1.18,0.54,0.0,-79.21,2.07,-8.57,6
1.31,-0.73,0.52,-95.49,18.32,52.29,1.39,0.44,0.06,-41.71,42.2,-12.23,6
1.37,-1.12,0.6,-53.41,36.13,104.3,1.37,0.36,0.03,6.98,96.01,-13.35,6
