1.02,0.1,0.09,20.27,16.62,23.14,0.93,0.36,-0.06,0.06,23.05,-19.18,2
1.02,0.1,0.07,18.38,18.02,22.32,0.95,0.33,-0.03,-3.99,21.43,-19.66,2
1.01,0.1,0.06,14.18,18.35,21.68,0.93,0.32,-0.04,-2.41,20.21,-19.21,2
0.99,0.1,0.07,11.16,17.59,21.07,0.93,0.34,-0.06,1.68,19.85,-18.48,2
0.98,0.1,0.08,9.18,16.04,20.76,0.9,0.35,-0.08,3.38,19.85,-16.89,2
0.96,0.11,0.09,8.45,13.99,21.04,0.9,0.37,-0.06,3.57,18.87,-15.64,2
0.96,0.1,0.1,9.39,11.83,20.15,0.89,0.37,-0.05,4.82,18.17,-14.7,2
0.97,0.09,0.08,10.49,9.85,18.17,0.89,0.36,-0.04,4.05,16.86,-13.23,2
0.97,0.1,0.08,11.04,8.75,15.95,0.91,0.35,-0.05,1.65,15.79,-11.31,2
0.99,0.11,0.08,11.01,7.68,13.02,0.94,0.36,-0.05,3.17,13.78,-8.81,2
0.99,0.11,0.09,10.49,7.13,9.94,0.92,0.35,-0.03,0.18,9.27,-7.26,2
0.98,0.1,0.09,10.18,6.13,7.16,0.92,0.35,-0.03,2.01,7.65,-5.98,2
0.97,0.1,0.09,9.18,5.09,4.3,0.91,0.35,-0.05,4.02,6.55,-4.63,2
0.97,0.11,0.08,7.87,3.54,1.68,0.9,0.36,-0.04,4.51,3.66,-2.47,2
0.97,0.12,0.1,5.52,1.77,-0.15,0.91,0.37,-0.04,4.88,0.79,-0.67,2
0.97,0.12,0.09,1.98,-0.82,-1.37,0.91,0.38,-0.04,0.7,-0.85,1.13,2
0.97,0.11,0.09,-1.95,-3.2,-2.99,0.92,0.37,-0.05,-1.74,-1.52,3.17,2
0.97,0.09,0.08,-3.2,-5.37,-4.7,0.91,0.36,-0.04,-0.15,-3.35,5.24,2
0.97,0.08,0.1,-0.55,-6.13,-7.32,0.9,0.37,-0.04,2.77,-5.15,6.52,2
0.98,0.07,0.12,2.8,-5.85,-9.97,0.9,0.38,-0.03,8.57,-7.53,7.65,2
0.99,0.07,0.15,1.55,-5.91,-10.91,0.91,0.41,-0.03,8.41,-7.32,7.35,2
1.0,0.08,0.16,-8.26,-8.38,-7.53,0.92,0.41,-0.05,-1.19,-5.49,6.46,2
1.0,0.06,0.16,-24.12,-11.01,-2.35,0.92,0.42,-0.05,-4.63,-3.63,4.6,2
1.07,0.01,0.22,-45.85,-11.98,4.82,0.96,0.42,-0.02,-7.84,-3.72,1.95,2
