1.17,-0.45,0.93,131.49,121.77,124.21,0.68,0.83,0.26,75.37,96.13,-104.91,8
1.29,-0.39,0.93,160.85,138.93,114.33,0.68,1.02,0.17,92.1,88.17,-129.51,8
1.12,-0.07,0.89,159.18,155.7,96.43,0.66,1.12,0.23,72.9,85.0,-151.28,8
0.94,0.16,0.87,143.75,174.3,72.77,0.45,1.06,0.21,61.34,82.32,-164.48,8
0.78,0.29,0.96,141.04,188.54,32.74,0.24,1.05,0.17,48.75,54.76,-181.43,8
0.7,0.4,0.95,137.35,199.05,-21.77,0.13,0.97,0.22,63.75,23.84,-203.41,8
0.6,0.54,0.93,139.09,211.04,-83.08,-0.0,0.92,0.14,95.15,-24.27,-228.32,8
0.49,0.7,0.77,127.13,214.09,-144.82,-0.13,0.9,0.06,118.26,-77.9,-240.64,8
0.39,0.85,0.64,109.73,213.54,-204.09,-0.2,0.86,-0.0,104.94,-132.23,-243.9,8
0.29,0.94,0.55,74.54,203.05,-258.93,-0.35,0.75,0.0,107.47,-186.1,-245.95,8
0.36,0.72,0.56,53.72,196.4,-306.62,-0.52,0.73,-0.05,114.94,-242.9,-246.89,8
0.44,0.54,0.5,37.68,180.95,-354.05,-0.51,0.69,-0.09,115.85,-299.76,-225.27,8
0.54,0.43,0.46,-0.15,161.71,-382.56,-0.36,0.77,-0.06,108.02,-331.31,-191.83,8
0.6,0.22,0.36,-40.03,147.53,-397.38,-0.25,0.93,-0.05,84.48,-330.95,-171.71,8
0.55,-0.15,0.24,-9.63,136.34,-417.56,-0.17,0.82,0.02,7.29,-308.38,-152.38,8
0.5,-0.35,0.2,47.07,115.82,-441.28,-0.27,0.62,0.16,-26.25,-286.89,-137.26,8
0.58,-0.26,0.21,13.17,69.33,-424.45,-0.22,0.72,0.21,-52.99,-302.5,-100.06,8
0.97,-0.5,0.37,-123.57,33.35,-355.18,0.19,1.22,0.45,-59.94,-320.24,-87.99,8
1.23,-1.48,0.53,-195.95,24.82,-261.68,0.88,1.26,0.35,-145.4,-239.66,-73.45,8
1.44,-2.45,0.73,-152.41,34.76,-166.65,1.29,0.62,0.6,-101.55,-121.65,-68.2,8
1.44,-2.6,0.58,-89.91,29.39,-45.27,1.35,0.4,0.89,-53.99,-27.77,-49.48,8
1.35,-2.58,0.26,-67.99,31.89,113.45,1.26,0.38,0.79,-23.41,65.61,-18.45,8
0.92,-2.3,0.16,-61.1,16.65,250.58,0.93,0.49,0.88,-0.52,167.04,12.56,8
0.68,-1.83,0.3,-50.61,-10.3,345.91,0.31,0.67,0.78,-10.12,240.49,44.18,8
0.52,-1.24,0.32,-39.63,-40.79,405.85,-0.12,0.76,0.59,-41.65,290.76,72.41,8
0.32,-0.62,0.31,-21.25,-72.84,431.52,-0.42,0.69,0.4,-63.87,307.71,99.79,8
0.33,-0.16,0.35,-14.12,-105.03,431.1,-0.45,0.79,0.15,-74.6,320.52,129.94,8
0.4,0.27,0.48,-9.39,-134.94,408.26,-0.4,0.91,-0.04,-50.58,323.54,139.91,8
0.42,1.05,0.76,-20.12,-152.29,357.29,-0.5,1.04,-0.34,-52.41,300.82,148.57,8
0.12,1.73,0.77,-86.98,-163.81,294.02,-0.8,1.18,-0.46,-82.13,259.51,152.62,8
0.09,1.87,0.8,-105.88,-179.73,205.49,-0.86,1.09,-0.53,-137.5,170.34,176.68,8
0.29,1.92,1.09,-64.51,-176.77,85.46,-0.6,0.85,-0.62,-111.01,44.24,200.91,8
0.39,2.35,1.2,-5.52,-148.14,-59.85,-0.55,0.75,-0.72,-50.76,-42.41,182.47,8
0.32,2.68,1.15,-14.85,-128.17,-187.26,-0.71,0.87,-0.66,-2.65,-183.54,134.82,8
0.23,2.51,1.04,-81.43,-127.59,-298.78,-0.92,1.13,-0.8,15.37,-320.03,115.15,8
0.3,1.94,1.04,-115.15,-136.04,-407.99,-1.03,1.26,-0.7,79.63,-392.07,113.11,8
0.7,1.0,0.84,-60.67,-133.48,-490.49,-0.67,1.36,-0.33,74.12,-372.9,119.91,8
1.58,0.09,0.91,-26.52,-122.29,-506.25,-0.08,1.35,-0.21,21.49,-390.34,125.85,8
2.45,-0.68,1.85,-117.41,-122.77,-428.51,0.89,1.01,0.2,86.68,-443.93,92.65,8
3.13,-2.55,1.33,-192.32,-64.91,-296.37,2.43,1.68,0.31,39.02,-274.6,-10.12,8
2.65,-3.53,1.01,-104.3,-23.6,-156.43,2.5,1.07,0.89,-88.41,-148.63,15.3,8
2.06,-3.47,0.57,-60.21,7.2,15.27,2.03,0.49,1.13,-55.03,-18.29,-22.44,8
1.15,-2.85,0.32,-42.23,2.65,150.03,1.33,0.84,1.13,-16.49,94.42,-7.44,8
0.81,-2.18,0.37,-11.4,-20.95,237.38,0.62,0.97,0.93,-54.48,188.08,17.38,8
0.63,-1.36,0.49,6.74,-36.4,296.95,0.18,0.77,0.57,-76.34,232.32,37.77,8
0.45,-0.79,0.44,17.9,-44.05,327.53,-0.13,0.66,0.5,-76.8,246.89,43.2,8
0.37,-0.59,0.37,7.59,-60.64,340.95,-0.23,0.75,0.39,-75.24,260.88,59.18,8
0.41,-0.46,0.47,33.72,-79.76,337.29,-0.15,0.86,0.24,-54.09,282.07,88.2,8
