-0.68,-0.2,0.51,16.4,41.1,31.01,-0.82,0.37,0.13,19.33,24.3,-32.2,4
-0.75,-0.11,0.48,23.08,46.04,34.73,-0.8,0.39,0.11,25.98,29.82,-39.3,4
-0.91,-0.07,0.44,26.59,47.16,35.34,-0.96,0.39,0.08,25.76,37.84,-42.87,4
-0.87,-0.02,0.4,17.29,45.88,35.49,-1.03,0.42,0.13,13.35,38.29,-37.8,4
-0.98,0.01,0.39,11.22,40.98,34.94,-0.99,0.4,0.08,-3.08,33.45,-28.9,4
-0.97,0.04,0.41,-1.25,37.44,38.48,-1.04,0.34,0.03,-6.95,35.34,-29.54,4
-0.97,0.03,0.42,-6.28,35.24,39.39,-1.07,0.34,-0.04,-9.09,37.47,-28.41,4
-0.94,0.01,0.4,-5.3,33.96,38.96,-1.04,0.34,0.0,-12.99,37.71,-29.97,4
-0.98,0.05,0.39,-2.13,33.45,37.56,-1.02,0.31,0.03,-10.7,33.93,-31.31,4
-0.98,0.03,0.35,-3.23,32.96,40.55,-1.03,0.29,-0.01,-15.4,37.77,-31.01,4
-0.98,0.04,0.39,2.01,33.41,43.45,-1.05,0.31,-0.09,-13.17,43.26,-27.68,4
-0.94,0.07,0.4,8.14,35.55,43.45,-1.05,0.28,-0.1,-2.01,44.48,-28.08,4
-0.99,0.12,0.35,17.47,37.65,40.37,-1.03,0.25,-0.05,4.82,41.01,-32.8,4
-1.05,0.18,0.33,20.3,39.63,38.9,-1.11,0.22,-0.01,7.07,36.37,-38.38,4
-1.06,0.19,0.32,18.05,39.91,36.92,-1.17,0.24,-0.1,5.73,31.25,-35.88,4
-1.03,0.18,0.28,13.54,38.14,35.3,-1.11,0.27,-0.14,-0.46,28.51,-30.55,4
-1.02,0.2,0.21,15.52,34.48,32.13,-1.04,0.24,-0.14,-1.74,29.73,-29.57,4
-1.05,0.26,0.19,14.3,32.04,31.43,-1.03,0.18,-0.13,1.28,30.64,-28.05,4
-1.04,0.25,0.18,10.91,27.53,32.01,-1.09,0.15,-0.18,0.91,26.07,-25.15,4
-1.03,0.25,0.18,4.39,22.65,34.42,-1.08,0.17,-0.2,-2.56,24.18,-19.42,4
-1.0,0.26,0.19,2.71,18.78,35.27,-1.05,0.21,-0.21,0.55,26.16,-13.14,4
-0.97,0.26,0.16,10.21,16.28,31.49,-1.0,0.2,-0.18,-3.26,27.29,-10.91,4
-0.96,0.27,0.15,14.3,14.24,30.3,-0.97,0.17,-0.17,-8.96,29.6,-11.92,4
-0.96,0.29,0.17,11.62,12.44,31.55,-1.0,0.13,-0.22,-7.1,26.77,-10.18,4
-0.9,0.32,0.2,7.29,12.07,31.49,-0.99,0.14,-0.23,-4.12,23.75,-9.09,4
-0.86,0.31,0.21,7.74,13.69,27.87,-0.94,0.18,-0.19,-5.61,22.41,-9.27,4
-0.84,0.3,0.22,8.51,16.01,23.66,-0.9,0.19,-0.17,-11.59,19.7,-11.28,4
-0.88,0.3,0.2,7.62,17.44,21.55,-0.89,0.18,-0.2,-15.61,20.49,-13.41,4
-0.9,0.36,0.21,0.34,19.09,21.77,-0.94,0.16,-0.24,-11.62,23.2,-16.71,4
-0.87,0.36,0.2,-3.87,21.31,18.87,-0.99,0.16,-0.24,-11.04,20.55,-19.3,4
-0.88,0.37,0.18,-5.61,23.02,15.49,-0.95,0.14,-0.21,-11.31,13.96,-23.08,4
-0.94,0.41,0.1,-7.29,23.35,11.59,-0.96,0.09,-0.24,-8.72,8.38,-24.57,4
-1.0,0.4,0.08,-7.32,22.71,7.26,-1.04,0.07,-0.29,-7.2,5.4,-23.72,4
-1.03,0.42,0.05,-5.15,21.4,0.21,-1.11,0.06,-0.27,-8.75,1.49,-20.15,4
-1.06,0.44,-0.05,-0.21,16.95,-9.94,-1.08,0.07,-0.23,-4.7,-4.02,-16.28,4
-1.18,0.49,-0.2,9.7,9.21,-25.58,-1.1,0.01,-0.23,0.24,-4.15,-9.3,4
-1.36,0.52,-0.36,15.0,-3.9,-42.74,-1.27,-0.1,-0.22,3.11,-8.93,3.84,4
-1.4,0.47,-0.28,6.37,-20.58,-51.49,-1.48,-0.13,-0.21,1.55,-26.98,22.68,4
-1.29,0.42,-0.23,3.11,-37.84,-62.99,-1.43,-0.09,-0.2,-0.03,-59.05,45.64,4
-1.22,0.43,-0.22,2.74,-54.02,-76.68,-1.21,-0.01,-0.11,-0.15,-72.65,57.93,4
-1.24,0.36,-0.15,-6.22,-74.09,-83.2,-1.16,0.13,-0.06,9.51,-79.88,61.77,4
-1.19,0.29,-0.03,-28.41,-91.49,-85.43,-1.29,0.21,-0.05,9.85,-91.28,71.13,4
-1.02,0.12,0.04,-40.18,-109.73,-93.84,-1.21,0.32,0.01,-22.26,-98.81,94.18,4
-1.01,0.07,0.07,-50.37,-128.9,-94.76,-0.99,0.31,0.07,-38.51,-98.81,114.24,4
-1.1,-0.07,0.1,-82.44,-146.1,-82.8,-1.06,0.32,0.03,-30.82,-90.76,117.07,4
-1.17,-0.17,0.17,-129.97,-160.34,-67.53,-1.3,0.4,0.12,-36.4,-86.86,124.12,4
-0.95,-0.33,0.28,-148.69,-181.01,-68.08,-1.36,0.67,0.35,-72.77,-102.99,150.95,4
-0.65,-0.26,0.41,-114.36,-193.41,-86.52,-0.89,0.77,0.51,-108.38,-115.85,195.06,4
-0.48,-0.27,0.54,-74.36,-201.83,-101.4,-0.7,0.67,0.43,-73.48,-96.4,184.97,4
-0.29,-0.44,0.61,-56.28,-207.8,-101.28,-0.6,0.48,0.18,-35.64,-100.73,161.95,4
-0.03,-0.6,0.61,-40.91,-207.2,-88.81,-0.26,0.44,0.18,7.26,-94.66,173.11,4
0.09,-0.52,0.68,-8.38,-205.91,-74.27,-0.17,0.46,0.28,23.9,-66.83,166.16,4
0.15,-0.47,0.91,53.84,-181.89,-70.82,-0.26,0.37,0.27,44.33,-45.06,143.45,4
0.39,-0.54,1.29,117.65,-130.52,-67.87,-0.1,0.07,0.26,92.41,-37.59,92.07,4
0.21,-0.61,1.38,134.33,-58.57,-41.31,-0.13,0.22,-0.06,120.76,-25.09,29.39,4
-0.31,-0.34,0.56,97.65,-12.41,-0.73,-0.35,0.73,-0.18,42.32,26.77,-16.68,4
-0.49,-0.53,0.31,71.55,-12.96,38.84,-0.49,0.68,0.22,10.85,93.32,-14.57,4
-0.08,-0.69,0.61,100.49,6.01,69.33,-0.39,0.1,0.18,40.98,109.76,-8.32,4
0.01,-0.27,0.71,110.76,21.04,91.77,-0.34,0.11,-0.08,109.73,93.87,-19.18,4
