1.0,-0.05,0.11,-2.59,-0.18,-0.03,0.86,0.5,0.12,0.55,0.03,-1.01,8
0.99,-0.05,0.1,-2.32,-0.15,0.03,0.85,0.51,0.1,-0.4,0.34,-0.7,8
0.98,-0.06,0.11,-2.8,-0.09,0.4,0.84,0.48,0.11,-0.34,0.55,-0.88,8
0.99,-0.06,0.11,-2.29,-0.09,0.43,0.84,0.48,0.12,2.07,0.09,-0.67,8
0.99,-0.05,0.1,-1.22,0.03,0.27,0.85,0.49,0.13,3.78,-0.12,-1.07,8
0.99,-0.05,0.11,-1.13,0.03,-0.3,0.86,0.5,0.11,2.47,-0.15,-1.25,8
0.99,-0.05,0.1,-2.38,0.15,-0.61,0.85,0.49,0.11,0.7,-0.46,-0.98,8
0.99,-0.06,0.11,-3.51,-0.12,-0.76,0.85,0.51,0.11,0.21,-1.1,-0.85,8
1.0,-0.06,0.1,-3.29,-0.37,-0.85,0.85,0.49,0.12,1.04,-1.62,-0.7,8
0.99,-0.07,0.1,-2.35,-0.37,-1.28,0.86,0.49,0.12,1.71,-1.46,-0.7,8
1.0,-0.06,0.11,-1.8,-0.43,-1.74,0.85,0.49,0.12,1.52,-0.98,-0.73,8
0.99,-0.07,0.09,-2.62,-0.34,-1.37,0.85,0.49,0.11,0.79,-1.01,-0.91,8
0.99,-0.06,0.1,-3.63,-0.27,-0.79,0.84,0.49,0.12,0.55,-1.52,-0.95,8
0.99,-0.07,0.1,-3.93,-0.3,-0.4,0.85,0.5,0.11,0.43,-1.31,-0.58,8
1.0,-0.06,0.1,-3.93,-0.3,-0.34,0.86,0.5,0.12,-0.15,-1.28,-0.82,8
0.99,-0.07,0.1,-3.75,-0.61,-0.4,0.85,0.5,0.12,0.03,-1.13,-0.55,8
1.0,-0.06,0.1,-3.63,-0.73,-0.7,0.86,0.49,0.12,0.34,-1.1,-0.55,8
1.0,-0.06,0.1,-3.32,-0.76,-0.67,0.86,0.5,0.12,0.76,-0.82,-0.34,8
0.99,-0.07,0.1,-3.11,-1.13,-0.64,0.85,0.49,0.12,0.73,-1.04,-0.18,8
0.99,-0.06,0.11,-3.23,-1.19,-0.27,0.84,0.5,0.11,0.43,-0.91,0.09,8
0.99,-0.07,0.09,-2.99,-1.31,-0.03,0.86,0.49,0.11,0.37,-0.73,0.27,8
1.0,-0.07,0.1,-2.84,-1.34,-0.09,0.87,0.5,0.13,1.37,-0.85,0.21,8
1.02,-0.09,0.11,-1.01,-0.37,0.0,0.89,0.5,0.09,0.24,4.42,-1.22,8
1.03,-0.11,0.12,3.9,1.55,2.56,0.89,0.5,0.07,-0.46,8.45,-0.67,8
1.07,-0.2,0.15,8.99,4.57,9.6,0.95,0.5,0.04,1.74,22.29,-4.63,8
1.14,-0.33,0.17,23.51,12.16,21.92,1.01,0.48,0.03,6.43,39.21,-7.71,8
1.23,-0.51,0.16,52.99,16.13,39.54,1.11,0.46,0.05,33.81,67.74,-10.64,8
1.32,-0.56,0.22,101.52,23.05,58.6,1.16,0.55,0.06,72.77,92.77,-11.89,8
