1.04,-1.89,1.17,46.46,147.32,347.5,1.28,1.05,1.05,100.88,303.87,-177.44,6
1.16,-1.98,1.11,9.42,170.85,391.98,0.92,1.08,1.15,62.56,332.56,-198.57,6
0.78,-1.87,1.02,-20.49,191.59,433.05,0.71,0.98,1.2,9.7,360.91,-212.56,6
0.58,-2.09,0.64,-4.51,180.55,466.07,0.43,0.8,1.13,-19.63,402.96,-224.02,6
0.52,-1.9,0.31,25.49,167.01,493.51,0.13,0.57,1.09,-15.03,434.97,-236.19,6
0.4,-1.59,0.32,56.92,159.79,509.88,-0.1,0.51,1.05,-14.51,462.68,-249.45,6
0.36,-1.14,0.13,63.11,177.44,522.47,-0.35,0.36,1.01,-14.18,471.83,-248.14,6
0.19,-0.85,0.06,9.6,158.81,521.37,-0.53,0.17,1.0,-11.07,479.18,-261.28,6
0.06,-0.72,-0.16,-49.24,148.93,519.42,-0.53,0.18,1.07,-26.52,462.5,-258.14,6
-0.08,-0.76,-0.36,-56.43,136.22,497.56,-0.5,0.01,1.07,-76.77,450.18,-240.7,6
-0.12,-0.77,-0.4,-28.84,124.73,471.16,-0.58,-0.22,1.08,-95.18,439.02,-227.2,6
-0.11,-0.65,-0.44,13.54,124.91,444.09,-0.6,-0.43,1.08,-94.97,406.86,-228.35,6
-0.18,-0.37,-0.46,27.26,144.39,412.35,-0.62,-0.46,1.09,-92.59,368.45,-238.63,6
-0.21,-0.14,-0.45,-11.68,166.74,382.38,-0.67,-0.16,0.92,-145.73,321.07,-227.71,6
-0.29,0.11,-0.44,-102.2,178.48,354.57,-0.52,-0.09,0.83,-222.62,290.49,-186.77,6
-0.37,0.04,-0.43,-184.39,183.93,327.41,-0.54,-0.16,0.82,-274.7,267.77,-150.82,6
-0.42,-0.02,-0.52,-216.31,178.02,292.26,-0.48,-0.34,0.82,-306.1,231.28,-122.01,6
-0.36,-0.04,-0.52,-198.11,166.74,245.46,-0.37,-0.48,0.79,-311.31,195.79,-100.0,6
-0.26,0.13,-0.41,-165.18,157.29,187.13,-0.35,-0.36,0.72,-308.54,148.2,-79.91,6
-0.23,0.29,-0.47,-173.81,142.53,129.09,-0.31,-0.17,0.69,-289.63,75.58,-56.52,6
-0.15,0.32,-0.55,-237.62,109.18,69.45,-0.05,0.05,0.64,-268.96,1.65,-14.76,6
-0.02,0.28,-0.56,-304.97,72.9,3.96,0.13,0.36,0.56,-282.13,-60.64,55.85,6
0.09,0.23,-0.57,-332.29,37.41,-71.4,0.22,0.52,0.42,-286.95,-110.4,133.75,6
0.07,0.04,-0.45,-287.71,-14.63,-150.12,-0.0,0.36,0.28,-234.15,-151.52,194.15,6
-0.11,-0.15,-0.07,-185.18,-75.49,-226.59,-0.28,0.4,0.25,-145.64,-198.2,225.85,6
-0.27,-0.24,0.51,-81.65,-165.0,-284.18,-0.69,0.73,0.23,-32.04,-233.2,242.41,6
-0.25,-0.42,1.47,-35.73,-209.6,-289.76,-0.71,1.7,-0.15,114.18,-236.98,249.57,6
-0.66,-0.72,2.04,-21.89,-241.01,-274.79,-0.7,3.57,-0.41,99.66,-131.65,287.41,6
-0.23,-1.15,2.77,-40.88,-248.57,-214.51,-1.17,2.46,1.08,-20.85,-124.7,292.62,6
0.15,-2.56,3.01,19.45,-164.39,-141.77,0.25,-0.32,0.7,83.41,-164.18,106.71,6
-0.03,-2.04,2.88,76.46,-71.98,-46.77,0.36,1.99,0.11,301.04,-12.93,-35.06,6
-0.16,-1.43,2.68,10.52,31.89,34.66,-0.05,2.75,0.88,83.2,35.52,-73.38,6
-0.28,-1.25,2.07,-39.54,126.52,89.63,-0.18,1.56,0.52,-121.8,52.9,-114.51,6
-0.36,-0.94,1.37,-69.09,183.41,135.24,-0.44,0.89,0.37,-174.54,79.76,-153.66,6
-0.35,-0.72,0.89,-80.95,211.04,170.09,-0.41,0.43,0.38,-139.45,92.96,-198.54,6
-0.26,-0.66,0.51,-38.66,221.49,200.24,-0.42,0.15,0.27,-111.31,126.04,-241.31,6
-0.19,-0.39,0.19,16.89,229.42,216.43,-0.41,-0.01,0.21,-99.97,144.97,-267.13,6
-0.12,-0.14,-0.07,43.99,240.76,223.38,-0.54,-0.14,0.09,-95.64,159.42,-278.02,6
-0.18,0.27,-0.22,44.24,244.66,232.29,-0.67,-0.34,-0.13,-91.07,171.98,-283.17,6
-0.19,0.73,-0.57,41.8,248.29,225.95,-0.77,-0.54,-0.24,-97.5,167.04,-278.38,6
-0.33,1.04,-0.92,32.38,234.24,201.65,-0.99,-0.74,-0.27,-102.1,160.46,-260.37,6
-0.49,1.49,-1.29,10.24,201.04,159.94,-1.05,-0.99,-0.35,-96.68,112.1,-213.02,6
-0.62,2.05,-1.68,-40.61,150.37,101.65,-0.99,-1.04,-0.41,-85.82,52.38,-140.3,6
-0.75,2.45,-1.86,-52.16,71.04,9.24,-1.36,-1.16,-0.54,-40.43,-25.15,-45.67,6
-0.68,2.56,-1.83,0.98,-40.73,-119.51,-1.32,-1.07,-0.63,-0.82,-106.89,79.54,6
-0.5,2.72,-1.81,15.95,-153.11,-254.12,-1.27,-0.89,-0.57,81.95,-204.36,194.82,6
-0.23,2.13,-1.44,-20.03,-272.74,-361.16,-1.11,-0.45,-0.63,150.43,-277.84,317.01,6
0.41,0.83,-0.61,31.89,-356.07,-431.86,-0.86,-0.27,-0.23,193.11,-313.51,413.17,6
0.97,-0.14,-0.36,44.02,-433.9,-454.73,-0.05,0.23,-0.7,186.8,-296.68,431.83,6
1.85,-1.56,1.22,117.32,-455.58,-399.33,0.38,0.94,0.82,249.63,-286.49,443.81,6
2.16,-2.47,1.61,184.3,-396.65,-262.35,1.9,-0.51,0.11,323.35,-258.29,284.18,6
1.64,-1.75,2.45,97.99,-277.01,-98.02,1.88,1.79,-0.8,314.42,-30.85,178.48,6
0.91,-1.37,2.47,-76.77,-153.54,27.8,0.8,2.57,0.28,124.73,46.31,148.29,6
0.21,-1.08,2.03,-133.41,-73.99,62.84,0.07,1.62,0.52,-71.1,55.06,100.82,6
0.08,-0.78,1.74,-136.16,-16.04,65.98,-0.11,1.05,0.34,-86.98,52.5,41.25,6
0.01,-0.56,1.46,-101.49,30.06,53.75,-0.12,0.96,0.37,-75.37,34.54,-7.87,6
0.06,-0.4,1.15,-49.48,67.04,25.67,-0.09,0.71,0.42,-80.46,14.15,-50.49,6
0.09,-0.33,0.91,22.47,98.99,-18.57,-0.05,0.52,0.42,-60.46,-29.36,-81.86,6
-0.0,-0.14,0.59,77.2,121.62,-64.7,-0.12,0.45,0.42,-45.79,-72.68,-102.2,6
0.07,-0.03,0.3,66.31,120.85,-108.69,-0.23,0.35,0.45,-18.6,-138.41,-106.49,6
0.07,0.06,0.18,-0.58,123.81,-148.78,-0.08,0.47,0.46,2.35,-221.68,-89.42,6
0.08,-0.09,0.07,-45.03,118.99,-199.33,0.05,0.63,0.61,-19.15,-263.2,-47.84,6
0.12,-0.31,0.02,-47.74,117.38,-254.85,0.19,0.54,0.66,-55.7,-280.49,-11.62,6
0.16,-0.62,-0.02,-2.65,106.04,-314.54,0.07,0.22,0.76,-64.24,-306.83,-3.84,6
0.17,-0.74,-0.04,58.32,96.95,-368.32,-0.1,-0.16,0.95,-28.81,-355.12,-21.16,6
0.16,-0.82,-0.08,68.17,82.8,-408.87,-0.12,-0.02,1.08,48.54,-392.1,-40.3,6
0.24,-1.0,-0.06,39.48,66.37,-439.85,-0.13,0.25,1.11,85.88,-488.57,-24.02,6
0.49,-1.3,-0.06,28.51,62.71,-469.48,0.35,0.53,1.02,45.4,-498.66,5.88,6
0.52,-1.7,0.03,68.05,56.55,-493.02,0.4,0.45,1.21,-4.21,-462.62,20.4,6
0.7,-1.95,-0.01,38.48,42.04,-487.01,0.49,0.23,1.35,10.46,-469.66,14.73,6
0.7,-1.88,0.1,7.71,27.84,-477.65,0.67,0.31,1.35,36.83,-459.97,21.68,6
0.78,-2.04,0.14,32.1,17.13,-469.54,0.84,0.63,1.12,5.85,-417.77,36.89,6
0.74,-1.97,0.2,108.38,-6.95,-463.63,0.76,0.39,1.12,-5.7,-425.4,32.71,6
0.98,-1.82,0.32,79.24,-28.93,-439.7,0.94,0.28,1.13,-5.12,-400.0,22.56,6
0.99,-1.65,0.33,2.2,-42.47,-414.3,1.05,0.62,0.98,-27.59,-385.73,33.35,6
1.26,-1.8,0.28,-24.42,-36.1,-404.97,1.07,0.8,0.89,-104.05,-346.4,50.79,6
1.21,-1.61,0.42,7.62,-31.07,-379.51,1.22,0.46,0.85,-164.82,-313.63,46.22,6
1.3,-1.48,0.49,-31.8,-23.99,-343.14,1.04,0.35,0.83,-150.18,-307.9,10.98,6
1.21,-1.36,0.47,-86.22,-25.46,-314.7,1.41,0.47,0.65,-146.07,-299.39,3.93,6
1.31,-1.27,0.4,-145.52,-13.45,-284.18,1.35,0.65,0.53,-171.59,-259.51,17.04,6
1.18,-1.17,0.39,-181.92,-13.08,-256.01,1.32,0.55,0.52,-213.6,-224.05,22.56,6
1.28,-1.13,0.39,-203.69,0.88,-232.68,1.25,0.36,0.41,-223.11,-219.09,14.73,6
1.28,-1.05,0.39,-208.17,8.11,-208.32,1.29,0.27,0.38,-212.59,-185.98,4.21,6
1.17,-1.02,0.31,-212.93,18.78,-181.28,1.23,0.32,0.3,-198.48,-170.24,-4.7,6
1.15,-0.97,0.26,-211.07,22.62,-157.2,1.24,0.33,0.28,-193.66,-149.02,-5.06,6
1.21,-0.9,0.24,-213.81,31.65,-133.81,1.2,0.32,0.25,-199.73,-130.7,-4.36,6
1.09,-0.84,0.23,-222.2,37.01,-111.4,1.2,0.27,0.25,-206.31,-110.18,-4.33,6
1.02,-0.79,0.22,-230.21,44.97,-92.65,1.15,0.21,0.24,-210.34,-94.21,-5.49,6
0.94,-0.79,0.2,-231.1,51.25,-76.07,1.06,0.15,0.24,-206.22,-81.59,-9.39,6
0.9,-0.75,0.19,-223.75,55.06,-60.85,1.04,0.15,0.24,-200.0,-69.05,-13.29,6
0.9,-0.69,0.16,-219.42,57.26,-47.07,1.05,0.16,0.23,-196.04,-56.86,-14.21,6
0.91,-0.68,0.14,-215.61,58.48,-37.01,1.05,0.13,0.26,-188.78,-47.68,-13.14,6
0.89,-0.69,0.13,-209.3,57.77,-28.9,1.05,0.1,0.25,-179.82,-41.86,-13.14,6
0.88,-0.69,0.12,-197.77,55.7,-21.4,1.04,0.14,0.25,-169.91,-36.04,-10.64,6
0.89,-0.68,0.12,-181.1,50.88,-14.09,1.05,0.18,0.21,-163.75,-28.05,-6.28,6
0.89,-0.64,0.16,-163.41,45.24,-7.07,1.07,0.19,0.18,-156.68,-18.9,-1.74,6
0.91,-0.6,0.18,-149.24,40.52,-0.58,1.04,0.17,0.17,-143.38,-12.5,0.3,6
0.9,-0.58,0.18,-136.43,33.99,3.66,1.04,0.14,0.2,-120.98,-10.06,1.65,6
0.89,-0.58,0.17,-119.39,26.28,5.12,1.02,0.12,0.24,-90.21,-10.43,2.5,6
0.82,-0.6,0.18,-94.51,16.59,3.48,0.98,0.15,0.27,-57.04,-11.77,3.63,6
0.79,-0.62,0.23,-60.52,6.59,-0.46,0.94,0.19,0.28,-28.66,-12.62,5.03,6
0.78,-0.6,0.25,-26.31,-3.75,-4.36,0.92,0.25,0.26,-9.39,-11.28,7.71,6
0.76,-0.56,0.28,1.65,-12.23,-7.56,0.89,0.26,0.25,4.15,-10.82,10.91,6
0.75,-0.54,0.29,28.6,-19.82,-10.58,0.89,0.25,0.24,21.59,-10.61,11.19,6
0.75,-0.52,0.33,51.74,-23.69,-12.68,0.86,0.26,0.23,32.59,-13.48,10.4,6
0.8,-0.49,0.33,68.93,-24.48,-13.26,0.91,0.29,0.17,36.43,-7.2,6.8,6
0.87,-0.43,0.34,75.64,-22.74,-12.84,0.95,0.34,0.12,25.64,-7.68,5.61,6
0.95,-0.36,0.33,67.59,-17.26,-9.91,1.03,0.38,0.06,3.05,-7.1,9.51,6
0.97,-0.31,0.32,46.13,-13.48,-7.01,1.01,0.32,0.03,-7.07,-0.06,10.95,6
0.96,-0.3,0.33,23.02,-9.91,-3.9,1.03,0.26,0.07,-0.85,-0.79,8.99,6
0.95,-0.31,0.35,2.47,-7.53,-0.61,1.0,0.25,0.11,9.82,-2.16,4.54,6
0.9,-0.32,0.37,-9.97,-4.02,0.67,0.96,0.3,0.12,9.79,-4.66,0.64,6
0.9,-0.33,0.37,-17.96,-1.1,-0.43,0.97,0.36,0.11,-1.25,-5.76,0.18,6
0.92,-0.35,0.35,-24.57,1.92,-1.4,0.99,0.38,0.11,-21.22,-3.87,3.02,6
0.95,-0.36,0.34,-28.05,4.18,-1.13,1.03,0.34,0.08,-35.7,-1.43,5.88,6
0.95,-0.37,0.34,-29.09,4.76,0.24,1.03,0.28,0.08,-33.26,-0.12,4.85,6
0.95,-0.39,0.33,-28.35,3.54,1.71,1.02,0.25,0.1,-18.57,-0.98,1.89,6
0.94,-0.4,0.31,-24.33,0.76,2.2,1.03,0.25,0.13,-2.71,-2.35,0.52,6
0.92,-0.41,0.31,-18.54,-2.41,1.71,1.02,0.29,0.14,7.1,-3.6,1.37,6
0.9,-0.42,0.32,-12.16,-5.91,1.25,1.0,0.29,0.15,12.68,-3.51,3.66,6
0.88,-0.44,0.33,-3.69,-8.72,0.73,0.98,0.29,0.14,18.23,-3.14,4.88,6
0.87,-0.45,0.33,7.35,-10.95,1.34,0.97,0.28,0.14,25.67,-1.04,5.12,6
0.86,-0.47,0.33,20.61,-13.35,2.47,0.96,0.25,0.14,35.46,0.73,3.54,6
0.88,-0.44,0.35,30.95,-13.17,2.93,0.96,0.28,0.15,43.11,1.98,0.12,6
