1.11,0.02,0.24,-9.05,0.64,-13.02,1.08,0.23,-0.19,-15.85,-16.86,-0.3,9
1.12,0.04,0.25,-12.29,4.73,-18.35,1.06,0.21,-0.19,-18.02,-23.48,-3.26,9
1.11,0.05,0.24,-14.97,6.37,-23.2,1.05,0.24,-0.22,-20.06,-33.69,-5.09,9
1.12,0.1,0.29,-16.89,5.64,-29.3,1.1,0.3,-0.3,-26.25,-40.82,-2.62,9
1.09,0.16,0.38,-14.45,10.67,-40.4,1.04,0.32,-0.31,-23.38,-40.7,0.37,9
1.07,0.18,0.43,-16.4,12.84,-53.29,0.93,0.36,-0.28,-12.38,-49.24,-3.14,9
1.08,0.17,0.44,-22.35,13.11,-65.73,0.92,0.39,-0.24,-14.42,-71.59,-8.72,9
1.11,0.12,0.43,-26.13,16.95,-80.3,0.98,0.44,-0.25,-20.0,-92.8,-9.63,9
1.06,0.07,0.42,-21.01,21.74,-94.6,1.0,0.45,-0.25,-27.59,-97.99,-7.47,9
1.03,-0.0,0.45,-13.2,20.73,-108.51,0.95,0.46,-0.23,-23.23,-97.87,-5.67,9
1.07,-0.11,0.51,0.52,19.66,-118.57,0.96,0.48,-0.2,-10.88,-103.63,-6.16,9
1.1,-0.17,0.56,17.47,21.62,-124.94,1.0,0.5,-0.18,-3.32,-110.49,-11.25,9
1.12,-0.27,0.56,41.55,26.59,-127.99,1.03,0.45,-0.15,10.52,-112.47,-18.87,9
1.11,-0.35,0.56,72.74,28.78,-128.45,1.07,0.4,-0.11,38.11,-107.29,-26.83,9
1.11,-0.4,0.64,103.02,28.78,-124.12,1.07,0.37,-0.07,79.24,-100.46,-33.6,9
1.19,-0.47,0.71,135.43,31.07,-119.45,1.08,0.43,-0.08,112.56,-98.32,-47.2,9
1.2,-0.46,0.67,155.06,39.66,-112.44,1.09,0.57,-0.04,118.45,-96.89,-61.49,9
1.15,-0.48,0.63,156.92,47.38,-101.74,1.1,0.66,-0.03,99.73,-86.77,-71.31,9
1.08,-0.55,0.63,150.27,48.05,-85.58,1.12,0.6,-0.08,94.12,-62.62,-82.1,9
1.17,-0.59,0.68,136.52,40.34,-67.44,1.14,0.56,-0.1,105.24,-35.98,-96.89,9
1.24,-0.56,0.75,116.07,52.41,-43.23,1.13,0.63,-0.11,107.5,-16.68,-114.66,9
1.16,-0.63,0.76,123.72,64.51,-14.48,1.07,0.71,-0.16,120.85,5.15,-130.82,9
1.32,-0.59,0.81,133.02,58.81,14.6,1.08,0.73,-0.09,149.79,28.32,-153.23,9
1.48,-0.45,0.83,117.1,72.47,39.45,1.13,0.74,-0.14,157.53,40.58,-177.59,9
1.53,-0.49,0.92,103.38,100.46,58.08,1.07,0.98,-0.19,154.33,52.16,-198.23,9
1.88,-0.64,0.87,100.7,119.36,76.68,1.3,1.07,-0.16,162.2,76.22,-227.62,9
2.18,-0.68,0.84,107.01,169.91,100.3,1.52,1.0,-0.33,152.47,99.54,-266.52,9
2.28,-0.51,0.7,112.01,219.66,129.24,1.42,1.09,-0.4,142.44,114.88,-293.41,9
2.39,-0.49,0.58,120.55,261.86,156.07,1.42,1.13,-0.44,141.04,131.52,-320.15,9
2.68,-0.49,0.56,151.31,290.82,181.77,1.6,0.91,-0.53,169.39,138.45,-349.3,9
3.04,-0.16,0.48,147.77,332.84,201.52,1.71,0.99,-0.39,177.29,132.99,-382.96,9
2.97,-0.08,0.34,106.55,360.88,219.33,1.86,1.35,-0.38,131.62,111.1,-407.1,9
2.85,-0.33,0.23,84.18,352.23,233.08,1.92,1.32,-0.48,71.28,116.49,-416.28,9
2.9,-0.4,0.14,84.66,340.24,252.71,1.89,1.01,-0.49,33.87,122.53,-421.07,9
3.17,-0.37,0.1,83.96,341.22,268.63,1.95,0.82,-0.4,60.95,127.35,-425.55,9
3.04,-0.36,-0.02,84.36,354.82,278.48,1.9,0.78,-0.34,72.38,117.04,-435.52,9
2.79,-0.39,0.01,89.15,350.64,289.88,1.72,0.79,-0.35,79.94,112.59,-441.77,9
2.76,-0.42,-0.09,90.58,336.37,302.8,1.57,0.97,-0.44,59.76,109.48,-447.41,9
2.59,-0.35,-0.06,95.37,322.68,315.58,1.56,0.87,-0.39,33.54,117.84,-443.54,9
2.39,-0.16,-0.14,84.7,320.43,324.15,1.41,0.75,-0.35,6.95,121.92,-436.22,9
2.22,-0.11,-0.11,72.9,314.15,333.57,1.2,0.62,-0.43,-11.31,122.2,-426.28,9
2.02,-0.07,0.15,64.42,296.71,343.72,0.97,0.48,-0.58,3.75,119.45,-415.52,9
2.1,-0.02,0.15,48.05,289.48,354.76,0.86,0.54,-0.61,12.2,110.79,-415.95,9
1.93,0.13,0.1,25.37,292.1,364.57,0.82,0.62,-0.59,-15.21,104.09,-416.19,9
1.64,0.19,0.13,26.95,284.54,369.76,0.72,0.5,-0.58,-41.62,111.68,-404.94,9
1.5,0.24,0.24,24.54,277.56,371.19,0.51,0.38,-0.69,-37.65,119.82,-392.23,9
