1.06,-0.02,0.16,35.0,12.44,-23.17,1.03,0.32,0.12,-10.12,-9.45,-17.23,6
1.08,-0.0,0.15,5.24,16.86,-26.01,1.06,0.3,0.11,-22.16,-15.98,-22.32,6
1.08,-0.01,0.13,-23.96,21.31,-26.25,1.07,0.27,0.08,-28.99,-18.29,-26.46,6
1.05,-0.07,0.1,-41.65,24.21,-25.91,1.06,0.28,0.04,-35.58,-19.09,-27.96,6
1.04,-0.11,0.08,-47.62,25.88,-24.21,1.04,0.28,0.03,-42.32,-18.6,-28.66,6
1.0,-0.11,0.06,-50.15,27.1,-20.12,1.01,0.26,0.02,-45.79,-17.32,-27.01,6
0.97,-0.13,0.06,-55.21,26.31,-14.3,0.99,0.23,0.01,-42.23,-15.27,-24.45,6
0.96,-0.16,0.07,-52.68,23.69,-9.6,1.0,0.23,0.03,-30.95,-12.56,-21.8,6
0.95,-0.19,0.08,-41.65,20.58,-7.16,0.98,0.23,0.08,-19.7,-10.4,-17.84,6
0.96,-0.17,0.1,-26.13,16.34,-7.87,0.97,0.23,0.12,-5.76,-10.34,-15.67,6
0.97,-0.17,0.12,-10.52,13.57,-11.43,0.98,0.26,0.12,4.79,-12.2,-13.78,6
0.96,-0.16,0.14,4.39,11.89,-16.25,0.96,0.3,0.13,6.74,-14.51,-13.32,6
0.94,-0.13,0.15,19.45,10.61,-22.32,0.93,0.35,0.12,1.22,-17.13,-13.72,6
0.93,-0.09,0.18,29.27,9.21,-28.63,0.91,0.38,0.12,-7.68,-21.49,-13.57,6
0.94,-0.07,0.18,32.35,8.38,-34.02,0.92,0.38,0.09,-15.98,-25.46,-13.93,6
0.92,-0.05,0.18,29.05,7.5,-37.41,0.92,0.37,0.07,-20.46,-27.87,-13.69,6
0.89,-0.02,0.2,20.85,6.01,-39.09,0.92,0.38,0.01,-20.12,-26.1,-11.71,6
0.9,0.04,0.22,6.04,3.38,-36.8,0.92,0.4,-0.05,-17.38,-22.16,-9.05,6
0.95,0.12,0.28,-19.79,5.27,-29.76,0.94,0.47,-0.11,-17.29,-18.81,-8.48,6
1.02,0.16,0.39,-53.6,11.31,-19.05,0.97,0.53,-0.14,-25.58,-16.95,-10.79,6
1.02,0.14,0.45,-81.37,22.74,-8.78,0.99,0.55,-0.15,-40.06,-11.62,-17.96,6
0.99,0.05,0.42,-91.55,34.66,-0.03,0.98,0.54,-0.13,-51.13,0.4,-24.39,6
0.89,-0.06,0.32,-76.71,37.35,8.38,0.92,0.51,-0.12,-51.43,13.14,-25.0,6
0.88,-0.13,0.29,-41.86,27.71,18.32,0.87,0.45,-0.1,-40.27,20.58,-18.23,6
0.78,-0.07,0.26,-6.86,18.45,23.02,0.84,0.42,-0.03,-18.14,23.14,-10.21,6
0.83,0.0,0.27,16.71,16.62,20.73,0.83,0.4,0.05,5.03,21.49,-5.15,6
0.84,0.04,0.28,16.43,7.53,18.51,0.83,0.42,0.07,20.43,18.11,0.06,6
