1.02,-0.01,-0.05,-7.29,0.58,-0.55,1.0,0.03,0.03,0.09,-1.89,-2.47,0
1.04,-0.03,-0.05,-10.49,0.91,0.64,1.02,0.03,0.02,-4.76,-0.79,-0.85,0
1.05,-0.03,-0.04,-9.79,1.8,0.7,1.04,0.02,0.02,-5.76,-0.7,0.06,0
1.08,-0.02,-0.04,-8.35,3.14,0.27,1.05,0.01,0.0,-2.59,-1.98,-1.52,0
1.07,-0.01,-0.06,-5.52,5.52,-0.82,1.05,0.0,-0.01,-2.74,-1.98,-4.63,0
1.07,0.01,-0.08,-5.3,7.07,-0.95,1.06,-0.02,-0.03,-4.39,-1.34,-3.72,0
1.08,0.01,-0.09,-5.55,8.26,1.4,1.07,-0.04,-0.05,-3.57,-1.52,0.09,0
0.99,0.11,-0.1,-19.45,10.21,-3.75,1.06,-0.04,-0.06,-0.49,-3.32,-0.49,0
1.16,-0.08,-0.13,-25.7,9.24,1.62,1.03,-0.04,-0.07,-2.1,-2.1,-6.4,0
1.01,0.12,-0.12,-44.48,10.0,-0.18,1.01,-0.06,-0.09,-12.01,-0.7,-17.77,0
0.98,0.07,-0.14,-52.99,13.63,9.24,1.0,-0.02,-0.1,-31.89,4.05,-25.37,0
0.94,0.17,-0.17,-76.95,16.52,17.87,0.98,0.0,-0.1,-45.15,8.72,-24.02,0
0.91,0.12,-0.15,-121.31,17.99,25.43,0.91,-0.13,-0.06,-52.9,11.04,-22.87,0
0.98,-0.05,-0.15,-128.93,19.66,30.64,0.92,-0.16,-0.11,-46.59,12.23,-24.15,0
0.96,0.01,-0.14,-121.62,20.67,32.65,0.98,-0.04,-0.04,-61.31,13.87,-19.94,0
0.93,-0.0,-0.15,-120.52,18.81,31.31,0.95,0.03,-0.06,-86.4,13.08,-13.96,0
0.89,0.01,-0.16,-121.01,14.97,27.56,0.89,-0.04,0.02,-55.76,12.23,-11.89,0
0.9,-0.06,-0.12,-104.97,11.01,18.84,0.81,-0.0,0.0,-78.99,12.26,-12.96,0
0.88,0.03,-0.08,-81.34,5.95,5.12,0.82,0.02,0.02,-53.51,-6.98,-17.56,0
0.87,0.02,-0.04,-61.71,-0.12,-10.55,0.81,0.17,0.0,-37.62,-26.55,-23.14,0
0.85,0.1,-0.05,-44.39,-6.8,-28.32,0.86,0.18,-0.03,-48.69,-32.23,-19.79,0
0.8,0.13,-0.06,-65.61,-17.65,-35.12,0.86,0.13,0.03,-61.01,-34.05,5.7,0
0.91,0.21,-0.02,-124.15,-26.89,-25.73,1.04,0.16,0.06,-63.81,-42.2,42.74,0
1.28,0.09,0.02,-240.06,-36.28,11.49,1.21,0.31,0.1,-100.46,-45.64,66.77,0
1.1,-0.14,-0.04,-284.7,-28.05,11.8,1.03,0.64,0.01,-253.75,-14.18,39.6,0
0.94,-0.45,-0.07,-273.69,-9.79,-7.29,0.95,-0.06,0.05,-320.27,11.34,32.23,0
1.0,-0.4,-0.22,-205.7,3.05,-27.68,0.89,-0.41,0.17,-265.37,-1.16,22.47,0
1.02,-0.39,-0.3,-150.0,2.93,-34.12,0.89,-0.54,0.3,-159.21,-34.7,-5.3,0
1.14,-0.36,-0.33,-92.59,4.02,-50.27,1.09,-0.44,0.23,-57.29,-64.33,-16.46,0
1.25,-0.36,-0.3,-59.15,5.67,-58.2,1.3,-0.12,0.08,-36.04,-63.93,-15.82,0
1.22,-0.29,-0.27,-40.21,8.02,-56.65,1.28,-0.07,-0.04,-69.54,-36.46,-7.32,0
1.11,-0.19,-0.26,-50.67,5.7,-39.85,1.16,0.01,-0.11,-110.61,-11.13,0.49,0
1.03,-0.12,-0.21,-73.99,2.71,-12.32,1.03,0.03,-0.15,-141.31,10.85,6.25,0
0.96,-0.06,-0.16,-97.59,1.25,14.79,0.96,0.03,-0.12,-164.09,29.3,11.1,0
0.95,-0.02,-0.11,-124.66,0.7,39.6,0.93,-0.0,-0.09,-174.85,39.91,10.55,0
0.97,-0.08,-0.11,-144.54,1.4,58.23,0.96,-0.07,-0.02,-175.95,45.95,10.79,0
1.01,-0.14,-0.14,-148.32,2.01,63.93,0.98,-0.17,0.09,-146.49,43.84,10.15,0
1.01,-0.21,-0.12,-134.51,3.23,59.45,0.98,-0.23,0.18,-95.15,32.04,3.2,0
0.99,-0.23,-0.08,-106.74,6.8,45.43,0.94,-0.18,0.22,-44.21,18.26,-10.58,0
0.95,-0.05,-0.04,-102.56,10.61,33.9,0.96,0.02,0.21,-13.99,3.84,-19.76,0
0.94,0.1,-0.02,-148.84,10.95,31.89,1.02,0.16,0.19,-44.73,4.36,-9.73,0
1.06,-0.14,-0.01,-190.55,12.59,39.63,0.91,0.31,0.16,-102.47,13.2,-13.35,0
0.97,-0.17,-0.08,-185.7,14.57,41.07,0.93,0.03,0.13,-129.3,12.71,-7.9,0
0.89,-0.32,-0.14,-143.05,19.05,27.32,0.87,-0.02,0.19,-150.98,12.93,-8.51,0
0.78,-0.22,-0.2,-121.77,15.91,15.3,0.84,-0.11,0.22,-131.89,4.7,-8.17,0
0.85,-0.28,-0.19,-103.08,9.57,7.44,0.89,-0.05,0.22,-107.13,-1.65,-5.46,0
0.94,-0.32,-0.16,-90.95,1.65,-2.47,0.98,-0.01,0.24,-92.84,-5.21,6.43,0
1.03,-0.22,-0.1,-102.13,-5.09,-3.45,1.06,0.02,0.2,-92.35,-8.17,12.9,0
1.09,-0.2,-0.08,-102.68,-4.76,-5.43,1.1,0.01,0.17,-84.42,-9.85,10.34,0
1.1,-0.22,-0.07,-91.46,-4.27,4.05,1.09,-0.03,0.13,-53.96,-11.68,4.09,0
1.1,-0.37,-0.06,-58.96,2.71,3.54,1.04,-0.04,0.09,-14.54,-11.37,-4.97,0
1.02,-0.41,-0.07,4.66,6.59,-5.03,1.02,-0.01,0.07,17.5,-7.74,-9.48,0
0.98,-0.29,-0.1,49.33,5.09,-8.78,0.99,0.02,0.04,38.84,-2.8,-6.77,0
0.99,-0.23,-0.12,78.84,3.41,-8.99,1.0,0.04,0.01,42.04,4.36,-2.32,0
0.99,-0.13,-0.12,90.88,2.23,-8.14,0.99,0.01,0.02,38.84,9.42,1.04,0
0.99,-0.07,-0.12,87.29,1.65,-5.34,0.98,-0.03,0.03,40.79,10.52,0.37,0
0.99,-0.02,-0.12,74.79,2.35,-3.26,0.97,-0.02,0.03,42.38,6.92,-3.05,0
1.0,0.0,-0.1,56.95,3.9,-2.59,0.97,0.0,0.04,37.59,3.99,-6.4,0
0.99,0.01,-0.11,39.82,4.73,-3.45,0.99,0.02,0.04,27.26,1.62,-7.68,0
0.99,-0.01,-0.11,24.15,4.7,-5.37,0.99,0.02,0.04,11.13,0.7,-5.67,0
