0.09,-0.99,0.17,23.32,24.97,6.95,0.27,0.12,0.96,9.15,16.04,-25.09,4
0.11,-0.95,0.21,27.77,25.7,7.77,0.25,0.12,0.93,18.08,16.86,-26.68,4
0.1,-0.9,0.23,28.78,26.74,7.44,0.25,0.15,0.95,20.98,14.54,-29.91,4
0.1,-0.88,0.22,15.43,26.22,9.39,0.24,0.18,0.96,16.92,10.79,-29.97,4
0.08,-0.96,0.22,9.82,24.79,8.35,0.26,0.16,0.99,19.3,10.24,-29.39,4
0.06,-0.94,0.2,6.13,24.73,8.23,0.24,0.19,0.99,10.82,13.23,-26.31,4
0.04,-0.93,0.25,2.65,23.41,6.43,0.2,0.2,0.99,4.02,13.69,-23.29,4
0.05,-0.88,0.27,0.7,22.99,3.08,0.18,0.19,0.99,1.43,6.31,-23.11,4
0.08,-0.91,0.26,0.27,21.92,0.21,0.23,0.2,0.96,0.15,0.09,-24.66,4
0.07,-0.93,0.25,1.77,19.91,-1.28,0.24,0.21,0.94,-1.49,0.58,-23.72,4
0.06,-0.92,0.23,2.23,17.01,-0.24,0.23,0.19,0.93,4.21,0.64,-20.37,4
0.06,-0.9,0.24,7.07,14.7,-0.7,0.23,0.2,0.91,6.1,2.62,-17.59,4
0.06,-0.86,0.22,5.37,11.19,-1.22,0.2,0.21,0.93,5.09,0.34,-14.27,4
0.07,-0.88,0.24,0.3,7.9,-1.46,0.23,0.21,0.95,3.69,-1.77,-12.65,4
0.05,-0.88,0.24,-4.36,4.91,-3.32,0.23,0.2,0.95,1.77,-6.04,-9.88,4
0.04,-0.9,0.22,-11.19,1.86,-2.77,0.22,0.21,0.95,-4.05,-8.35,-6.01,4
0.04,-0.96,0.22,-4.91,0.3,-4.63,0.22,0.17,0.94,-7.5,-5.76,-2.47,4
0.06,-0.96,0.24,2.56,-0.85,-4.63,0.23,0.15,0.96,2.56,-4.12,-2.1,4
0.06,-0.94,0.25,4.12,-1.13,-3.75,0.21,0.18,0.96,7.65,-5.37,-3.38,4
0.05,-0.91,0.25,2.23,-0.76,-3.57,0.21,0.19,0.94,4.88,-5.58,-3.51,4
0.06,-0.92,0.25,1.16,0.12,-3.11,0.21,0.18,0.95,-0.06,-3.93,-3.6,4
0.06,-0.96,0.24,3.08,0.79,-3.11,0.23,0.16,0.95,1.49,-1.74,-4.79,4
0.05,-0.96,0.24,7.9,1.83,-3.96,0.23,0.16,0.96,3.57,-0.98,-5.43,4
0.06,-0.93,0.26,8.78,2.8,-4.7,0.21,0.19,0.96,3.2,0.06,-6.07,4
0.06,-0.91,0.27,0.15,3.29,-3.08,0.22,0.2,0.96,0.49,0.49,-6.95,4
0.06,-0.9,0.24,-4.39,3.63,-2.77,0.21,0.18,0.97,-4.33,1.4,-6.89,4
0.05,-0.95,0.22,2.87,3.2,-6.19,0.21,0.17,0.98,-7.56,0.49,-5.67,4
0.04,-0.96,0.25,7.53,2.71,-7.71,0.22,0.17,0.96,-4.33,0.7,-3.87,4
0.05,-0.97,0.25,11.55,1.19,-8.17,0.21,0.18,0.98,0.95,1.98,-1.77,4
0.05,-0.95,0.29,12.26,-0.37,-7.9,0.2,0.19,0.99,1.92,2.62,-0.18,4
0.06,-0.91,0.31,9.66,-0.79,-7.41,0.2,0.23,0.97,-0.46,1.43,1.25,4
0.08,-0.9,0.32,8.11,0.24,-6.46,0.21,0.22,0.94,-4.54,1.49,1.49,4
0.06,-0.87,0.3,3.87,0.15,-5.03,0.21,0.22,0.93,-7.07,0.4,2.04,4
0.04,-0.84,0.31,-2.26,-1.28,-5.34,0.18,0.22,0.94,-4.57,0.12,2.71,4
0.05,-0.9,0.32,-15.79,-3.78,-2.77,0.19,0.21,0.96,-3.84,-1.92,3.23,4
0.07,-0.93,0.32,-15.49,-4.45,-3.32,0.21,0.22,0.95,-8.17,1.19,3.08,4
0.09,-0.88,0.31,-15.15,-4.39,-2.8,0.21,0.2,0.96,-8.38,0.7,2.77,4
0.1,-0.9,0.28,-16.62,-3.41,1.22,0.22,0.19,0.96,-5.09,-6.62,3.93,4
