0.27,-0.37,0.79,-15.95,-13.38,1.25,0.28,0.88,0.33,-0.82,-1.86,12.96,3
0.27,-0.37,0.8,-16.8,-14.94,2.1,0.29,0.87,0.32,-3.14,-1.89,14.85,3
0.27,-0.37,0.79,-16.74,-16.34,1.95,0.28,0.86,0.34,-1.31,-2.74,15.91,3
0.29,-0.39,0.8,-13.14,-17.59,2.26,0.3,0.84,0.35,-0.43,-3.26,13.69,3
0.28,-0.38,0.78,-9.02,-19.82,1.65,0.31,0.87,0.34,1.43,-4.09,17.44,3
0.27,-0.34,0.77,-8.08,-20.55,-0.24,0.29,0.84,0.37,0.24,-0.46,17.07,3
0.25,-0.31,0.75,-10.18,-25.52,-3.6,0.24,0.84,0.37,-1.22,-9.02,19.7,3
0.28,-0.31,0.75,-12.84,-27.62,-8.66,0.26,0.85,0.35,1.46,-17.68,22.74,3
0.29,-0.29,0.7,-16.95,-34.18,-13.48,0.28,0.85,0.33,4.79,-18.41,25.21,3
0.28,-0.26,0.61,-23.05,-40.09,-18.29,0.28,0.79,0.33,1.43,-24.24,31.55,3
0.26,-0.25,0.6,-23.45,-47.23,-26.68,0.26,0.77,0.32,-1.37,-28.14,40.64,3
0.45,-0.45,0.84,-7.44,-44.09,-30.85,0.36,0.83,0.28,6.01,-35.0,44.09,3
0.52,-0.39,0.85,12.38,-48.66,-32.8,0.51,0.86,0.27,19.57,-33.51,35.88,3
0.53,-0.4,0.74,24.18,-47.1,-29.91,0.54,0.83,0.31,9.7,-34.27,35.91,3
0.56,-0.47,0.77,18.51,-43.81,-25.7,0.56,0.86,0.28,3.66,-27.2,31.1,3
0.61,-0.43,0.9,1.1,-37.16,-21.68,0.58,0.94,0.23,19.27,-27.38,30.09,3
0.65,-0.44,1.0,-15.21,-29.7,-16.34,0.6,0.98,0.26,13.78,-21.71,22.59,3
0.62,-0.49,0.99,-14.48,-23.32,-8.93,0.61,0.98,0.3,-10.7,-11.49,15.85,3
0.55,-0.53,0.93,0.7,-18.57,0.18,0.54,0.92,0.27,-23.57,-2.62,9.6,3
0.5,-0.49,0.9,17.8,-15.4,8.08,0.48,0.88,0.21,4.18,12.62,9.12,3
0.45,-0.38,0.84,26.37,-14.91,13.72,0.41,0.87,0.24,22.26,20.46,4.94,3
0.41,-0.39,0.81,16.62,-15.58,20.67,0.39,0.92,0.33,33.2,27.71,2.35,3
0.33,-0.39,0.89,7.32,-16.46,26.07,0.32,1.01,0.31,26.19,33.96,5.7,3
0.33,-0.46,0.93,0.7,-14.02,33.17,0.29,1.02,0.38,6.71,40.52,11.74,3
0.31,-0.62,1.05,23.11,-7.65,43.78,0.3,0.96,0.42,-4.79,50.24,12.41,3
0.38,-0.83,1.36,65.73,5.3,58.54,0.38,0.91,0.39,35.4,66.83,-6.55,3
0.42,-0.75,1.6,85.85,26.59,75.95,0.4,1.11,0.46,86.92,98.6,-41.77,3
0.4,-0.76,1.68,99.57,55.06,96.19,0.34,1.35,0.61,69.24,125.79,-68.69,3
0.4,-0.86,1.86,115.0,88.54,116.46,0.21,1.44,0.59,39.73,144.36,-86.65,3
0.36,-0.73,1.89,133.23,119.63,129.3,0.16,1.39,0.56,32.38,163.51,-111.95,3
0.35,-0.52,1.87,152.8,151.07,138.23,0.02,1.35,0.49,35.06,192.35,-144.09,3
0.38,-0.35,1.79,173.08,177.96,143.48,-0.17,1.41,0.35,57.62,202.2,-183.84,3
0.37,-0.1,1.64,198.23,197.07,138.63,-0.24,1.49,0.29,69.57,210.67,-197.07,3
0.39,0.07,1.5,229.05,210.76,124.21,-0.29,1.41,0.27,54.54,204.88,-219.66,3
0.42,0.24,1.36,244.15,218.45,101.37,-0.26,1.38,0.15,56.49,189.02,-231.19,3
0.43,0.31,1.32,239.09,221.34,76.71,-0.18,1.4,0.09,86.13,178.51,-248.99,3
0.41,0.41,1.28,232.56,220.52,50.98,-0.32,1.53,0.11,92.84,151.86,-247.1,3
0.36,0.55,1.17,232.23,215.52,23.9,-0.29,1.45,0.09,83.2,110.52,-249.54,3
